drug,symptom,faers_reports,label
prednisone,respiratory failure,5347,2
prednisone,pulmonary embolism,4839,2
prednisone,deep vein thrombosis,3547,2
prednisone,gastrointestinal haemorrhage,2757,2
prednisone,internal bleeding,0,0
prednisone,seizure,2102,2
prednisone,convulsion,1012,1
prednisone,suicidal ideation,1254,1
prednisone,rhabdomyolysis,784,1
prednisone,pancreatitis,2134,2
prednisone,sepsis,7258,2
prednisone,chest pain,9231,2
prednisone,dyspnoea,34791,2
prednisone,shortness of breath,0,0
prednisone,dizziness,16057,2
prednisone,vertigo,1758,1
prednisone,palpitations,3516,2
prednisone,tachycardia,3276,2
prednisone,bradycardia,889,1
prednisone,hypertension,13957,2
prednisone,hypotension,7580,2
prednisone,syncope,3021,2
prednisone,fainting,0,0
prednisone,oedema,4602,2
prednisone,swelling,12672,2
prednisone,rash,22639,2
prednisone,urticaria,9705,2
prednisone,hives,0,0
prednisone,pruritus,14762,2
prednisone,itching,0,0
prednisone,vomiting,18935,2
prednisone,nausea,28634,2
prednisone,diarrhoea,28090,2
prednisone,abdominal pain,13523,2
prednisone,headache,26346,2
prednisone,migraine,4824,2
prednisone,tremor,4665,2
prednisone,insomnia,11129,2
prednisone,anxiety,9821,2
prednisone,depression,8306,2
prednisone,fatigue,40480,2
prednisone,asthenia,18363,2
prednisone,weakness,0,0
prednisone,pyrexia,22059,2
prednisone,fever,0,0
prednisone,arthralgia,33082,2
prednisone,joint pain,0,0
prednisone,myalgia,5786,2
prednisone,muscle pain,0,0
prednisone,back pain,11337,2
prednisone,cough,18944,2
deltasone,myocardial infarction,29,0
deltasone,heart attack,0,0
deltasone,cardiac arrest,25,0
deltasone,stroke,0,0
deltasone,cerebrovascular accident,32,0
deltasone,anaphylactic reaction,59,0
deltasone,anaphylaxis,0,0
deltasone,angioedema,13,0
deltasone,stevens-johnson syndrome,0,0
deltasone,renal failure,95,0
deltasone,kidney failure,0,0
deltasone,hepatic failure,12,0
deltasone,liver failure,0,0
deltasone,respiratory failure,72,0
deltasone,pulmonary embolism,44,0
deltasone,deep vein thrombosis,40,0
deltasone,gastrointestinal haemorrhage,70,0
deltasone,internal bleeding,0,0
deltasone,seizure,27,0
deltasone,convulsion,11,0
deltasone,suicidal ideation,10,0
deltasone,rhabdomyolysis,0,0
deltasone,pancreatitis,10,0
deltasone,sepsis,88,0
deltasone,chest pain,109,0
deltasone,dyspnoea,295,0
deltasone,shortness of breath,0,0
deltasone,dizziness,133,0
deltasone,vertigo,14,0
deltasone,palpitations,42,0
deltasone,tachycardia,56,0
deltasone,bradycardia,18,0
deltasone,hypertension,105,0
deltasone,hypotension,96,0
deltasone,syncope,45,0
deltasone,fainting,0,0
deltasone,oedema,75,0
deltasone,swelling,37,0
deltasone,rash,117,0
deltasone,urticaria,30,0
deltasone,hives,0,0
deltasone,pruritus,105,0
deltasone,itching,0,0
deltasone,vomiting,175,0
deltasone,nausea,251,0
deltasone,diarrhoea,277,0
deltasone,abdominal pain,138,0
deltasone,headache,188,0
deltasone,migraine,18,0
deltasone,tremor,46,0
deltasone,insomnia,67,0
deltasone,anxiety,134,0
deltasone,depression,63,0
deltasone,fatigue,281,0
deltasone,asthenia,196,0
deltasone,weakness,0,0
deltasone,pyrexia,148,0
deltasone,fever,0,0
deltasone,arthralgia,179,0
deltasone,joint pain,0,0
deltasone,myalgia,96,0
deltasone,muscle pain,0,0
deltasone,back pain,143,0
deltasone,cough,143,0
omeprazole,myocardial infarction,3169,2
omeprazole,heart attack,0,0
omeprazole,cardiac arrest,1819,1
omeprazole,stroke,0,0
omeprazole,cerebrovascular accident,3139,2
omeprazole,anaphylactic reaction,1160,1
omeprazole,anaphylaxis,0,0
omeprazole,angioedema,1430,1
omeprazole,stevens-johnson syndrome,573,1
omeprazole,renal failure,7899,2
omeprazole,kidney failure,0,0
omeprazole,hepatic failure,821,1
omeprazole,liver failure,0,0
omeprazole,respiratory failure,2182,2
omeprazole,pulmonary embolism,2788,2
omeprazole,deep vein thrombosis,1938,1
omeprazole,gastrointestinal haemorrhage,3110,2
omeprazole,internal bleeding,0,0
omeprazole,seizure,2447,2
omeprazole,convulsion,977,1
omeprazole,suicidal ideation,1737,1
omeprazole,rhabdomyolysis,1473,1
omeprazole,pancreatitis,1400,1
omeprazole,sepsis,3642,2
omeprazole,chest pain,6080,2
omeprazole,dyspnoea,16963,2
omeprazole,shortness of breath,0,0
omeprazole,dizziness,13651,2
omeprazole,vertigo,1721,1
omeprazole,palpitations,3348,2
omeprazole,tachycardia,2663,2
omeprazole,bradycardia,1507,1
omeprazole,hypertension,5785,2
omeprazole,hypotension,6279,2
omeprazole,syncope,3191,2
omeprazole,fainting,0,0
omeprazole,oedema,1447,1
omeprazole,swelling,2183,2
omeprazole,rash,8542,2
omeprazole,urticaria,2804,2
omeprazole,hives,0,0
omeprazole,pruritus,8242,2
omeprazole,itching,0,0
omeprazole,vomiting,13768,2
omeprazole,nausea,20703,2
omeprazole,diarrhoea,20490,2
omeprazole,abdominal pain,7674,2
omeprazole,headache,15145,2
omeprazole,migraine,2418,2
omeprazole,tremor,4501,2
omeprazole,insomnia,6915,2
omeprazole,anxiety,7143,2
omeprazole,depression,6093,2
omeprazole,fatigue,20493,2
omeprazole,asthenia,11131,2
omeprazole,weakness,0,0
omeprazole,pyrexia,9313,2
omeprazole,fever,0,0
omeprazole,arthralgia,10954,2
omeprazole,joint pain,0,0
omeprazole,myalgia,4714,2
omeprazole,muscle pain,0,0
omeprazole,back pain,7233,2
omeprazole,cough,8263,2
prilosec,myocardial infarction,1348,1
prilosec,heart attack,0,0
prilosec,cardiac arrest,459,1
prilosec,stroke,0,0
prilosec,cerebrovascular accident,1180,1
prilosec,anaphylactic reaction,209,0
prilosec,anaphylaxis,0,0
prilosec,angioedema,112,0
prilosec,stevens-johnson syndrome,0,0
prilosec,renal failure,13387,2
prilosec,kidney failure,0,0
prilosec,hepatic failure,147,0
prilosec,liver failure,0,0
prilosec,respiratory failure,562,1
prilosec,pulmonary embolism,867,1
prilosec,deep vein thrombosis,796,1
prilosec,gastrointestinal haemorrhage,883,1
prilosec,internal bleeding,0,0
prilosec,seizure,354,1
prilosec,convulsion,449,1
prilosec,suicidal ideation,492,1
prilosec,rhabdomyolysis,137,0
prilosec,pancreatitis,515,1
prilosec,sepsis,804,1
prilosec,chest pain,2454,2
prilosec,dyspnoea,4293,2
prilosec,shortness of breath,0,0
prilosec,dizziness,3682,2
prilosec,vertigo,398,1
prilosec,palpitations,921,1
prilosec,tachycardia,480,1
prilosec,bradycardia,259,0
prilosec,hypertension,2245,2
prilosec,hypotension,1262,1
prilosec,syncope,708,1
prilosec,fainting,0,0
prilosec,oedema,456,1
prilosec,swelling,564,1
prilosec,rash,2036,2
prilosec,urticaria,783,1
prilosec,hives,0,0
prilosec,pruritus,1888,1
prilosec,itching,0,0
prilosec,vomiting,3760,2
prilosec,nausea,6654,2
prilosec,diarrhoea,5330,2
prilosec,abdominal pain,2137,2
prilosec,headache,4256,2
prilosec,migraine,708,1
prilosec,tremor,1176,1
prilosec,insomnia,2272,2
prilosec,anxiety,2922,2
prilosec,depression,2741,2
prilosec,fatigue,5765,2
prilosec,asthenia,3220,2
prilosec,weakness,0,0
prilosec,pyrexia,1935,1
prilosec,fever,0,0
prilosec,arthralgia,2786,2
prilosec,joint pain,0,0
prilosec,myalgia,1247,1
prilosec,muscle pain,0,0
prilosec,back pain,2453,2
prilosec,cough,2189,2
pantoprazole,myocardial infarction,2408,2
pantoprazole,heart attack,0,0
pantoprazole,cardiac arrest,1306,1
pantoprazole,stroke,0,0
pantoprazole,cerebrovascular accident,2316,2
pantoprazole,anaphylactic reaction,766,1
pantoprazole,anaphylaxis,0,0
pantoprazole,angioedema,963,1
pantoprazole,stevens-johnson syndrome,400,1
pantoprazole,renal failure,6071,2
pantoprazole,kidney failure,0,0
pantoprazole,hepatic failure,682,1
pantoprazole,liver failure,0,0
pantoprazole,respiratory failure,1916,1
pantoprazole,pulmonary embolism,2378,2
pantoprazole,deep vein thrombosis,1299,1
pantoprazole,gastrointestinal haemorrhage,2538,2
pantoprazole,internal bleeding,0,0
pantoprazole,seizure,1556,1
pantoprazole,convulsion,378,1
pantoprazole,suicidal ideation,911,1
pantoprazole,rhabdomyolysis,1166,1
pantoprazole,pancreatitis,1413,1
pantoprazole,sepsis,3136,2
pantoprazole,chest pain,5746,2
pantoprazole,dyspnoea,17701,2
pantoprazole,shortness of breath,0,0
pantoprazole,dizziness,10972,2
pantoprazole,vertigo,1321,1
pantoprazole,palpitations,2125,2
pantoprazole,tachycardia,2308,2
pantoprazole,bradycardia,1662,1
pantoprazole,hypertension,7592,2
pantoprazole,hypotension,5940,2
pantoprazole,syncope,2665,2
pantoprazole,fainting,0,0
pantoprazole,oedema,2582,2
pantoprazole,swelling,5658,2
pantoprazole,rash,10700,2
pantoprazole,urticaria,4518,2
pantoprazole,hives,0,0
pantoprazole,pruritus,9013,2
pantoprazole,itching,0,0
pantoprazole,vomiting,12735,2
pantoprazole,nausea,17864,2
pantoprazole,diarrhoea,17320,2
pantoprazole,abdominal pain,8045,2
pantoprazole,headache,13357,2
pantoprazole,migraine,2575,2
pantoprazole,tremor,2937,2
pantoprazole,insomnia,5725,2
pantoprazole,anxiety,5552,2
pantoprazole,depression,4549,2
pantoprazole,fatigue,20818,2
pantoprazole,asthenia,11355,2
pantoprazole,weakness,0,0
pantoprazole,pyrexia,11775,2
pantoprazole,fever,0,0
pantoprazole,arthralgia,12575,2
pantoprazole,joint pain,0,0
pantoprazole,myalgia,3077,2
pantoprazole,muscle pain,0,0
pantoprazole,back pain,6080,2
pantoprazole,cough,7683,2
protonix,myocardial infarction,1256,1
protonix,heart attack,0,0
protonix,cardiac arrest,478,1
protonix,stroke,0,0
protonix,cerebrovascular accident,1076,1
protonix,anaphylactic reaction,183,0
protonix,anaphylaxis,0,0
protonix,angioedema,78,0
protonix,stevens-johnson syndrome,74,0
protonix,renal failure,10342,2
protonix,kidney failure,0,0
protonix,hepatic failure,164,0
protonix,liver failure,0,0
protonix,respiratory failure,717,1
protonix,pulmonary embolism,935,1
protonix,deep vein thrombosis,788,1
protonix,gastrointestinal haemorrhage,1435,1
protonix,internal bleeding,0,0
protonix,seizure,385,1
protonix,convulsion,459,1
protonix,suicidal ideation,364,1
protonix,rhabdomyolysis,138,0
protonix,pancreatitis,556,1
protonix,sepsis,1010,1
protonix,chest pain,1973,1
protonix,dyspnoea,3711,2
protonix,shortness of breath,0,0
protonix,dizziness,2845,2
protonix,vertigo,302,1
protonix,palpitations,732,1
protonix,tachycardia,539,1
protonix,bradycardia,298,0
protonix,hypertension,1664,1
protonix,hypotension,1582,1
protonix,syncope,740,1
protonix,fainting,0,0
protonix,oedema,455,1
protonix,swelling,469,1
protonix,rash,1568,1
protonix,urticaria,528,1
protonix,hives,0,0
protonix,pruritus,1354,1
protonix,itching,0,0
protonix,vomiting,3120,2
protonix,nausea,5363,2
protonix,diarrhoea,4035,2
protonix,abdominal pain,1949,1
protonix,headache,3287,2
protonix,migraine,563,1
protonix,tremor,989,1
protonix,insomnia,1550,1
protonix,anxiety,2389,2
protonix,depression,2059,2
protonix,fatigue,4419,2
protonix,asthenia,2890,2
protonix,weakness,0,0
protonix,pyrexia,1782,1
protonix,fever,0,0
protonix,arthralgia,2184,2
protonix,joint pain,0,0
protonix,myalgia,935,1
protonix,muscle pain,0,0
protonix,back pain,1870,1
protonix,cough,1730,1
famotidine,myocardial infarction,479,1
famotidine,heart attack,0,0
famotidine,cardiac arrest,493,1
famotidine,stroke,0,0
famotidine,cerebrovascular accident,552,1
famotidine,anaphylactic reaction,682,1
famotidine,anaphylaxis,0,0
famotidine,angioedema,275,0
famotidine,stevens-johnson syndrome,180,0
famotidine,renal failure,2207,2
famotidine,kidney failure,0,0
famotidine,hepatic failure,181,0
famotidine,liver failure,0,0
famotidine,respiratory failure,711,1
famotidine,pulmonary embolism,437,1
famotidine,deep vein thrombosis,324,1
famotidine,gastrointestinal haemorrhage,514,1
famotidine,internal bleeding,0,0
famotidine,seizure,592,1
famotidine,convulsion,201,0
famotidine,suicidal ideation,230,0
famotidine,rhabdomyolysis,235,0
famotidine,pancreatitis,239,0
famotidine,sepsis,941,1
famotidine,chest pain,1102,1
famotidine,dyspnoea,3270,2
famotidine,shortness of breath,0,0
famotidine,dizziness,2526,2
famotidine,vertigo,249,0
famotidine,palpitations,561,1
famotidine,tachycardia,571,1
famotidine,bradycardia,318,1
famotidine,hypertension,1196,1
famotidine,hypotension,1266,1
famotidine,syncope,470,1
famotidine,fainting,0,0
famotidine,oedema,341,1
famotidine,swelling,495,1
famotidine,rash,2011,2
famotidine,urticaria,1033,1
famotidine,hives,0,0
famotidine,pruritus,1819,1
famotidine,itching,0,0
famotidine,vomiting,2772,2
famotidine,nausea,4462,2
famotidine,diarrhoea,4094,2
famotidine,abdominal pain,1321,1
famotidine,headache,2961,2
famotidine,migraine,474,1
famotidine,tremor,863,1
famotidine,insomnia,1202,1
famotidine,anxiety,1495,1
famotidine,depression,1192,1
famotidine,fatigue,4186,2
famotidine,asthenia,2038,2
famotidine,weakness,0,0
famotidine,pyrexia,2476,2
famotidine,fever,0,0
famotidine,arthralgia,1964,1
famotidine,joint pain,0,0
famotidine,myalgia,740,1
famotidine,muscle pain,0,0
famotidine,back pain,1441,1
famotidine,cough,1779,1
pepcid,myocardial infarction,460,1
pepcid,heart attack,0,0
pepcid,cardiac arrest,200,0
pepcid,stroke,0,0
pepcid,cerebrovascular accident,442,1
pepcid,anaphylactic reaction,302,1
pepcid,anaphylaxis,0,0
pepcid,angioedema,123,0
pepcid,stevens-johnson syndrome,61,0
pepcid,renal failure,2594,2
pepcid,kidney failure,0,0
pepcid,hepatic failure,67,0
pepcid,liver failure,0,0
pepcid,respiratory failure,327,1
pepcid,pulmonary embolism,377,1
pepcid,deep vein thrombosis,315,1
pepcid,gastrointestinal haemorrhage,310,1
pepcid,internal bleeding,0,0
pepcid,seizure,216,0
pepcid,convulsion,200,0
pepcid,suicidal ideation,156,0
pepcid,rhabdomyolysis,142,0
pepcid,pancreatitis,190,0
pepcid,sepsis,522,1
pepcid,chest pain,915,1
pepcid,dyspnoea,1981,1
pepcid,shortness of breath,0,0
pepcid,dizziness,1681,1
pepcid,vertigo,154,0
pepcid,palpitations,437,1
pepcid,tachycardia,331,1
pepcid,bradycardia,123,0
pepcid,hypertension,771,1
pepcid,hypotension,730,1
pepcid,syncope,324,1
pepcid,fainting,0,0
pepcid,oedema,210,0
pepcid,swelling,329,1
pepcid,rash,1195,1
pepcid,urticaria,685,1
pepcid,hives,0,0
pepcid,pruritus,1086,1
pepcid,itching,0,0
pepcid,vomiting,1667,1
pepcid,nausea,2834,2
pepcid,diarrhoea,2280,2
pepcid,abdominal pain,941,1
pepcid,headache,1943,1
pepcid,migraine,324,1
pepcid,tremor,510,1
pepcid,insomnia,809,1
pepcid,anxiety,1269,1
pepcid,depression,959,1
pepcid,fatigue,2687,2
pepcid,asthenia,1358,1
pepcid,weakness,0,0
pepcid,pyrexia,1015,1
pepcid,fever,0,0
pepcid,arthralgia,1183,1
pepcid,joint pain,0,0
pepcid,myalgia,521,1
pepcid,muscle pain,0,0
pepcid,back pain,960,1
pepcid,cough,1002,1
amoxicillin,myocardial infarction,559,1
amoxicillin,heart attack,0,0
amoxicillin,cardiac arrest,592,1
amoxicillin,stroke,0,0
amoxicillin,cerebrovascular accident,607,1
amoxicillin,anaphylactic reaction,1657,1
amoxicillin,anaphylaxis,0,0
amoxicillin,angioedema,1500,1
amoxicillin,stevens-johnson syndrome,693,1
amoxicillin,renal failure,3546,2
amoxicillin,kidney failure,0,0
amoxicillin,hepatic failure,394,1
amoxicillin,liver failure,0,0
amoxicillin,respiratory failure,785,1
amoxicillin,pulmonary embolism,1130,1
amoxicillin,deep vein thrombosis,649,1
amoxicillin,gastrointestinal haemorrhage,511,1
amoxicillin,internal bleeding,0,0
amoxicillin,seizure,718,1
amoxicillin,convulsion,286,0
amoxicillin,suicidal ideation,434,1
amoxicillin,rhabdomyolysis,445,1
amoxicillin,pancreatitis,348,1
amoxicillin,sepsis,1201,1
amoxicillin,chest pain,1585,1
amoxicillin,dyspnoea,5671,2
amoxicillin,shortness of breath,0,0
amoxicillin,dizziness,2964,2
amoxicillin,vertigo,441,1
amoxicillin,palpitations,868,1
amoxicillin,tachycardia,884,1
amoxicillin,bradycardia,353,1
amoxicillin,hypertension,1390,1
amoxicillin,hypotension,1883,1
amoxicillin,syncope,727,1
amoxicillin,fainting,0,0
amoxicillin,oedema,609,1
amoxicillin,swelling,738,1
amoxicillin,rash,5058,2
amoxicillin,urticaria,2912,2
amoxicillin,hives,0,0
amoxicillin,pruritus,4275,2
amoxicillin,itching,0,0
amoxicillin,vomiting,4492,2
amoxicillin,nausea,5455,2
amoxicillin,diarrhoea,6527,2
amoxicillin,abdominal pain,2721,2
amoxicillin,headache,3986,2
amoxicillin,migraine,474,1
amoxicillin,tremor,1144,1
amoxicillin,insomnia,1861,1
amoxicillin,anxiety,2926,2
amoxicillin,depression,1783,1
amoxicillin,fatigue,4726,2
amoxicillin,asthenia,2714,2
amoxicillin,weakness,0,0
amoxicillin,pyrexia,4653,2
amoxicillin,fever,0,0
amoxicillin,arthralgia,2442,2
amoxicillin,joint pain,0,0
amoxicillin,myalgia,1226,1
amoxicillin,muscle pain,0,0
amoxicillin,back pain,1813,1
amoxicillin,cough,2666,2
augmentin,myocardial infarction,242,0
augmentin,heart attack,0,0
augmentin,cardiac arrest,253,0
augmentin,stroke,0,0
augmentin,cerebrovascular accident,178,0
augmentin,anaphylactic reaction,257,0
augmentin,anaphylaxis,0,0
augmentin,angioedema,194,0
augmentin,stevens-johnson syndrome,175,0
augmentin,renal failure,666,1
augmentin,kidney failure,0,0
augmentin,hepatic failure,144,0
augmentin,liver failure,0,0
augmentin,respiratory failure,273,0
augmentin,pulmonary embolism,374,1
augmentin,deep vein thrombosis,308,1
augmentin,gastrointestinal haemorrhage,184,0
augmentin,internal bleeding,0,0
augmentin,seizure,155,0
augmentin,convulsion,140,0
augmentin,suicidal ideation,90,0
augmentin,rhabdomyolysis,89,0
augmentin,pancreatitis,122,0
augmentin,sepsis,473,1
augmentin,chest pain,428,1
augmentin,dyspnoea,1474,1
augmentin,shortness of breath,0,0
augmentin,dizziness,702,1
augmentin,vertigo,130,0
augmentin,palpitations,223,0
augmentin,tachycardia,367,1
augmentin,bradycardia,135,0
augmentin,hypertension,411,1
augmentin,hypotension,774,1
augmentin,syncope,236,0
augmentin,fainting,0,0
augmentin,oedema,249,0
augmentin,swelling,221,0
augmentin,rash,1185,1
augmentin,urticaria,646,1
augmentin,hives,0,0
augmentin,pruritus,1102,1
augmentin,itching,0,0
augmentin,vomiting,1403,1
augmentin,nausea,1547,1
augmentin,diarrhoea,2051,2
augmentin,abdominal pain,722,1
augmentin,headache,919,1
augmentin,migraine,155,0
augmentin,tremor,247,0
augmentin,insomnia,380,1
augmentin,anxiety,653,1
augmentin,depression,412,1
augmentin,fatigue,1247,1
augmentin,asthenia,920,1
augmentin,weakness,0,0
augmentin,pyrexia,1718,1
augmentin,fever,0,0
augmentin,arthralgia,585,1
augmentin,joint pain,0,0
augmentin,myalgia,303,1
augmentin,muscle pain,0,0
augmentin,back pain,488,1
augmentin,cough,735,1
azithromycin,myocardial infarction,361,1
azithromycin,heart attack,0,0
azithromycin,cardiac arrest,648,1
azithromycin,stroke,0,0
azithromycin,cerebrovascular accident,381,1
azithromycin,anaphylactic reaction,308,1
azithromycin,anaphylaxis,0,0
azithromycin,angioedema,340,1
azithromycin,stevens-johnson syndrome,308,1
azithromycin,renal failure,3296,2
azithromycin,kidney failure,0,0
azithromycin,hepatic failure,185,0
azithromycin,liver failure,0,0
azithromycin,respiratory failure,1035,1
azithromycin,pulmonary embolism,913,1
azithromycin,deep vein thrombosis,543,1
azithromycin,gastrointestinal haemorrhage,265,0
azithromycin,internal bleeding,0,0
azithromycin,seizure,250,0
azithromycin,convulsion,109,0
azithromycin,suicidal ideation,202,0
azithromycin,rhabdomyolysis,282,0
azithromycin,pancreatitis,172,0
azithromycin,sepsis,709,1
azithromycin,chest pain,1132,1
azithromycin,dyspnoea,4977,2
azithromycin,shortness of breath,0,0
azithromycin,dizziness,1780,1
azithromycin,vertigo,254,0
azithromycin,palpitations,549,1
azithromycin,tachycardia,543,1
azithromycin,bradycardia,327,1
azithromycin,hypertension,1024,1
azithromycin,hypotension,955,1
azithromycin,syncope,397,1
azithromycin,fainting,0,0
azithromycin,oedema,229,0
azithromycin,swelling,380,1
azithromycin,rash,2008,2
azithromycin,urticaria,1029,1
azithromycin,hives,0,0
azithromycin,pruritus,1388,1
azithromycin,itching,0,0
azithromycin,vomiting,2300,2
azithromycin,nausea,3748,2
azithromycin,diarrhoea,3305,2
azithromycin,abdominal pain,1653,1
azithromycin,headache,2671,2
azithromycin,migraine,350,1
azithromycin,tremor,696,1
azithromycin,insomnia,1047,1
azithromycin,anxiety,2199,2
azithromycin,depression,1158,1
azithromycin,fatigue,3041,2
azithromycin,asthenia,1638,1
azithromycin,weakness,0,0
azithromycin,pyrexia,2565,2
azithromycin,fever,0,0
azithromycin,arthralgia,1324,1
azithromycin,joint pain,0,0
azithromycin,myalgia,555,1
azithromycin,muscle pain,0,0
azithromycin,back pain,983,1
azithromycin,cough,3349,2
zithromax,myocardial infarction,259,0
zithromax,heart attack,0,0
zithromax,cardiac arrest,134,0
zithromax,stroke,0,0
zithromax,cerebrovascular accident,222,0
zithromax,anaphylactic reaction,90,0
zithromax,anaphylaxis,0,0
zithromax,angioedema,33,0
zithromax,stevens-johnson syndrome,128,0
zithromax,renal failure,576,1
zithromax,kidney failure,0,0
zithromax,hepatic failure,74,0
zithromax,liver failure,0,0
zithromax,respiratory failure,190,0
zithromax,pulmonary embolism,392,1
zithromax,deep vein thrombosis,286,0
zithromax,gastrointestinal haemorrhage,88,0
zithromax,internal bleeding,0,0
zithromax,seizure,70,0
zithromax,convulsion,147,0
zithromax,suicidal ideation,109,0
zithromax,rhabdomyolysis,91,0
zithromax,pancreatitis,73,0
zithromax,sepsis,166,0
zithromax,chest pain,539,1
zithromax,dyspnoea,1298,1
zithromax,shortness of breath,0,0
zithromax,dizziness,636,1
zithromax,vertigo,92,0
zithromax,palpitations,277,0
zithromax,tachycardia,200,0
zithromax,bradycardia,108,0
zithromax,hypertension,406,1
zithromax,hypotension,253,0
zithromax,syncope,182,0
zithromax,fainting,0,0
zithromax,oedema,118,0
zithromax,swelling,134,0
zithromax,rash,695,1
zithromax,urticaria,373,1
zithromax,hives,0,0
zithromax,pruritus,420,1
zithromax,itching,0,0
zithromax,vomiting,813,1
zithromax,nausea,1026,1
zithromax,diarrhoea,979,1
zithromax,abdominal pain,485,1
zithromax,headache,781,1
zithromax,migraine,143,0
zithromax,tremor,273,0
zithromax,insomnia,410,1
zithromax,anxiety,812,1
zithromax,depression,509,1
zithromax,fatigue,961,1
zithromax,asthenia,615,1
zithromax,weakness,0,0
zithromax,pyrexia,707,1
zithromax,fever,0,0
zithromax,arthralgia,473,1
zithromax,joint pain,0,0
zithromax,myalgia,229,0
zithromax,muscle pain,0,0
zithromax,back pain,419,1
zithromax,cough,853,1
ciprofloxacin,myocardial infarction,496,1
ciprofloxacin,heart attack,0,0
ciprofloxacin,cardiac arrest,514,1
ciprofloxacin,stroke,0,0
ciprofloxacin,cerebrovascular accident,380,1
ciprofloxacin,anaphylactic reaction,476,1
ciprofloxacin,anaphylaxis,0,0
ciprofloxacin,angioedema,416,1
ciprofloxacin,stevens-johnson syndrome,535,1
ciprofloxacin,renal failure,3113,2
ciprofloxacin,kidney failure,0,0
ciprofloxacin,hepatic failure,349,1
ciprofloxacin,liver failure,0,0
ciprofloxacin,respiratory failure,760,1
ciprofloxacin,pulmonary embolism,702,1
ciprofloxacin,deep vein thrombosis,536,1
ciprofloxacin,gastrointestinal haemorrhage,456,1
ciprofloxacin,internal bleeding,0,0
ciprofloxacin,seizure,570,1
ciprofloxacin,convulsion,332,1
ciprofloxacin,suicidal ideation,732,1
ciprofloxacin,rhabdomyolysis,571,1
ciprofloxacin,pancreatitis,257,0
ciprofloxacin,sepsis,1469,1
ciprofloxacin,chest pain,1560,1
ciprofloxacin,dyspnoea,3998,2
ciprofloxacin,shortness of breath,0,0
ciprofloxacin,dizziness,3159,2
ciprofloxacin,vertigo,442,1
ciprofloxacin,palpitations,1323,1
ciprofloxacin,tachycardia,939,1
ciprofloxacin,bradycardia,353,1
ciprofloxacin,hypertension,1373,1
ciprofloxacin,hypotension,1411,1
ciprofloxacin,syncope,755,1
ciprofloxacin,fainting,0,0
ciprofloxacin,oedema,1067,1
ciprofloxacin,swelling,720,1
ciprofloxacin,rash,2976,2
ciprofloxacin,urticaria,1230,1
ciprofloxacin,hives,0,0
ciprofloxacin,pruritus,2119,2
ciprofloxacin,itching,0,0
ciprofloxacin,vomiting,3807,2
ciprofloxacin,nausea,4985,2
ciprofloxacin,diarrhoea,5019,2
ciprofloxacin,abdominal pain,2660,2
ciprofloxacin,headache,3554,2
ciprofloxacin,migraine,642,1
ciprofloxacin,tremor,1365,1
ciprofloxacin,insomnia,2257,2
ciprofloxacin,anxiety,3669,2
ciprofloxacin,depression,2443,2
ciprofloxacin,fatigue,5229,2
ciprofloxacin,asthenia,3016,2
ciprofloxacin,weakness,0,0
ciprofloxacin,pyrexia,3888,2
ciprofloxacin,fever,0,0
ciprofloxacin,arthralgia,5009,2
ciprofloxacin,joint pain,0,0
ciprofloxacin,myalgia,2730,2
ciprofloxacin,muscle pain,0,0
ciprofloxacin,back pain,1983,1
ciprofloxacin,cough,1957,1
cipro,myocardial infarction,222,0
cipro,heart attack,0,0
cipro,cardiac arrest,85,0
cipro,stroke,0,0
cipro,cerebrovascular accident,205,0
cipro,anaphylactic reaction,93,0
cipro,anaphylaxis,0,0
cipro,angioedema,60,0
cipro,stevens-johnson syndrome,70,0
cipro,renal failure,547,1
cipro,kidney failure,0,0
cipro,hepatic failure,53,0
cipro,liver failure,0,0
cipro,respiratory failure,154,0
cipro,pulmonary embolism,165,0
cipro,deep vein thrombosis,198,0
cipro,gastrointestinal haemorrhage,146,0
cipro,internal bleeding,0,0
cipro,seizure,116,0
cipro,convulsion,108,0
cipro,suicidal ideation,144,0
cipro,rhabdomyolysis,27,0
cipro,pancreatitis,79,0
cipro,sepsis,284,0
cipro,chest pain,446,1
cipro,dyspnoea,1042,1
cipro,shortness of breath,0,0
cipro,dizziness,930,1
cipro,vertigo,93,0
cipro,palpitations,296,0
cipro,tachycardia,158,0
cipro,bradycardia,60,0
cipro,hypertension,467,1
cipro,hypotension,345,1
cipro,syncope,169,0
cipro,fainting,0,0
cipro,oedema,118,0
cipro,swelling,193,0
cipro,rash,851,1
cipro,urticaria,360,1
cipro,hives,0,0
cipro,pruritus,546,1
cipro,itching,0,0
cipro,vomiting,840,1
cipro,nausea,1498,1
cipro,diarrhoea,1454,1
cipro,abdominal pain,771,1
cipro,headache,1021,1
cipro,migraine,196,0
cipro,tremor,334,1
cipro,insomnia,619,1
cipro,anxiety,968,1
cipro,depression,635,1
cipro,fatigue,1413,1
cipro,asthenia,964,1
cipro,weakness,0,0
cipro,pyrexia,818,1
cipro,fever,0,0
cipro,arthralgia,1451,1
cipro,joint pain,0,0
cipro,myalgia,518,1
cipro,muscle pain,0,0
cipro,back pain,640,1
cipro,cough,562,1
cephalexin,myocardial infarction,345,1
cephalexin,heart attack,0,0
cephalexin,cardiac arrest,125,0
cephalexin,stroke,0,0
cephalexin,cerebrovascular accident,295,0
cephalexin,anaphylactic reaction,192,0
cephalexin,anaphylaxis,0,0
